id,text,prediction,true_label,time_taken
305,@allkpop: Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka http://t.co/mvzxJL04PL||Aw Henry oppa >^<,0,0,8.662431200034916
306,I have officially surrounded myself with the most amazing people 😊,0,0,5.299271299969405
307,@jthurgood1 @Cameron_Gray republicans suck more at identifying #irony than alanis morissette.,1,0,7.81872499990277
308,That's always the solution..... #not. Doesn't fix anything!,0,1,5.187546000117436
309,Name an #excuse that people use #NOT to #workout ... http://t.co/tE75PwPGbm,0,0,6.647163900081068
310,"@SteveMcKrosky @imbalaska @DaveMyFace @Clover_Joy_ @den2114 @MeyrickHarris ""left regressives"" is that not a label #irony",1,1,8.800695899873972
311,@Brice_Jones but you can't expect us to hire one in only 3 weeks. Who moves that quickly on a coaching search? #sarcasm,1,0,7.574112999951467
312,A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack #irony,1,1,7.201448400039226
313,Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,1,1,6.856254500104114
314,@Ed_Miliband @edballsmp @andyburnhammp We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt,1,0,7.601432200055569
315,"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",1,0,8.3314288998954
316,Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms,1,0,6.4115947999525815
317,#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at http://t.co/UYSi2qgA4S! http://t.co/yjQh8wj3ni,1,0,10.59822230017744
318,The #Gophers aren't nervous. #SammyCommentary #Gophers,0,0,7.317994999932125
319,Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist http://t.co/p7PycV1NMU,1,0,9.446448399918154
320,I am so glad that I woke up early for this office visit to have to the mother not show up! #not,1,1,7.9656230001710355
321,http://t.co/aoKwVdWKcc #Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c... http://t.co/qx4Ew1Q2co,0,0,8.757355900015682
322,Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,0,0,7.34008780005388
323,50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @willbmx,0,0,7.03954410017468
324,@RailwaySloth u do really need to get a wee bit more lol,1,0,7.65092430007644
325,"@steveh603 so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",1,0,8.796089899959043
326,@DaveNavarro @SpikeInkMaster #not sure who will take it home?,0,0,5.867400199873373
327,"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",0,1,8.92798879998736
328,Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,1,1,6.747813400113955
329,"@KAFosterSowell Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",1,1,7.3645037999376655
330,The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25,0,0,7.694289300125092
331,#Sarcasm makes you mentally stronger. Which is very effective when dealing with emotional #stress and #fustration.|#funfact #WhatIfISay,1,0,7.285898400004953
332,Also it is funny how things at work get done when I'm on my off week #sarcasm,1,1,131.11043440015055
333,@vincentlaforet is this a new/recent release?,0,0,6.561520599992946
334,When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm http://t.co/5QUSrZYBqA,1,1,9.239142599981278
335,Also it's amazing how a shower and Taco Bell can make you feel like a new person. @TacoBellProbbs,0,0,6.78474870021455
336,Visit #Tripplebeam #Music #Promotions @ http://t.co/AClm33f8HE #Michigan http://t.co/hDMt6Kpu8N,0,0,6.775487300008535
337,'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT: http://t.co/3npPprWgTh http://t.co/HNNHaANRAU,1,0,10.178516200045124
338,HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my... http://t.co/2MMjzzsayV,0,0,7.6969459999818355
339,Have you lost your zing? Working too hard? Check out my latest quickie: http://t.co/LgIdZ4Itcx|#dreamagain #habitually #internetmarketnewbie,1,0,9.439104299992325
340,"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",1,0,8.519831700017676
341,I guess waking up every couple hours is cool |#not,1,1,7.095622600056231
342,#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ? http://t.co/9YaBomBF6c,0,0,7.4400401001330465
343,"@Boeing, @SpaceX told to stop work under crew contracts #irony http://t.co/1Hyb70IATA",1,1,10.525471100118011
344,I need to get out of this car before I kill my dad.,0,0,4.960145400138572
345,Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,0,0,6.164996900130063
346,#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx http://t.co/9qI6RIARJN,1,0,8.492142299888656
347,Look good feel good! #not #TeamNoSleep #cantopeneyes,1,1,10.049566800007597
348,How much did it cost to build #mygov #medicare? I see this way too often... http://t.co/N0Pdpiq1RQ,0,0,7.398338300175965
349,That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,1,0,10.06866310001351
350,"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx",0,0,6.862950999988243
351,"@PoliticalAnt @emthedivine @mark3labs @elyse4design @chixenman @Morning_Joe yet in Ferguson, MO the mayor and Gov are Dems. #irony",1,1,8.208454800071195
352,Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,1,1,9.6747632001061
353,@theandrewe in hereford but can't leave bambino alone!,0,0,6.432604399975389
354,@grimmers skiing in Regents Park much #not,1,1,6.006526699988172
355,Rejoice in knowing he is now in his new place...#not easy,1,0,5.6798436001408845
356,"When ""make dua for me bro"" turns into an hour long conversation",1,0,6.868127399822697
357,"@_Liam_Walker_ @TheOxfordMail A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",1,0,8.525013400008902
358,"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",1,0,8.369350499939173
359,Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,1,1,7.265067100059241
360,http://t.co/OXybfwwWb6|PAID4posting- #Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW http://t.co/PzXG42petX,1,0,9.269219500012696
361,@HayekandHockey Yeah someone with Hayek and hockey in their name calling someone racist #irony @Txrebel05,1,1,8.047658100025728
362,"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",0,0,7.060350100044161
363,@IsaJennie @deray @Nettaaaaaaaa but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,0,0,7.258850200101733
364,I love it when people ignore me. #sarcasm,1,1,5.270810100017116
365,"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",1,0,7.839703800156712
366,"@kaylakrebs5 not you, you're on pain medications 😂",1,0,6.47304890002124
367,What a great Christmas. 😅 #not,1,1,5.962091000052169
368,i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,0,0,6.4538468001410365
369,"@clairebag8 yeah amazing night, I think he out till the death! I'll let u know xx",1,0,8.223319299984723
370,I wish I did better in high school,0,0,4.987387900007889
371,At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE,0,0,7.092996400082484
372,The song was 'don't cry for me Argentina' #irony,1,1,7.682804099982604
373,I liked a @YouTube video http://t.co/MNIM6Qa5BE The Ubisoft Graduate Program - Gameplay Programming,0,0,6.379816999891773
374,I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,1,0,8.676818400155753
375,"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",1,0,11.745815700152887
376,Lazying about in a hoody #WinterTimes,0,0,6.22942589991726
377,Forgot to enter #sarcasm,0,0,6.982530599925667
378,"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ",0,0,6.235046699875966
379,Long distance relationships are serious SH*t #not ayoba...,0,0,6.495536900125444
380,Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE! http://t.co/v8tWnYJJPB,1,1,8.476103199878708
381,We are MAD Gamers: http://t.co/QeupePJi6K | Follow @BlitzndizGaming #Wellington #NewZealand http://t.co/b3f83j2SAD,0,0,7.1885718000121415
382,So not okay with DB's racist jokes.,0,0,6.484994000056759
383,"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI, http://t.co/hHXQv23u65",0,0,6.663065100088716
384,@Metri_HennyKing u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,1,1,8.340039700036868
385,"The feeling you get, when you just wanna flip the table and screw the finals.",0,0,7.160689200041816
386,They working me so hard tonite,0,0,4.745281499810517
387,@francescapinder @girlposts this vine won't come up 😫😫😫,0,0,5.870632299920544
388,#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully... http://t.co/Jbb0PJtWJy,0,0,7.459041699999943
389,Jeez I wish the government paid for my food. #not #EBTbitches,1,1,8.692253599874675
390,"Hey @Enasni, some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",1,0,9.371523400070146
391,Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,1,1,8.495944400085136
392,"when you refer to yourself in the plural, you'll get that @RBRNetwork1 @billvanglahn @HondoLane @Dolphin__Man @jus1314tin @SpringThunder",1,0,9.126322499942034
393,That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @YouTube,1,1,8.61193129979074
394,Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,1,1,14.533573399996383
395,Perfect time to get sick 😢 #not,1,1,6.374015300069004
396,I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,0,0,7.3267560000531375
397,Merry Christmas to all my friends and family... Santa just finished at my house!! http://t.co/0wD2HH7JpS,0,0,7.174216900020838
398,http://t.co/9OaDmAo6uY <-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@ http://t.co/SgHR1XvKbd,0,0,8.982605000026524
399,I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,1,0,162.3476745998487
400,Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx,0,0,4.769065900007263
401,You've set yourself some target to achieve there like love #hot or #not http://t.co/IbXXkKRsto,0,0,7.318494299892336
402,"Change is a Process, ||#Not an Event dafuq you thinking",0,0,6.874139799969271
403,My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,1,1,6.612750299973413
404,"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your... http://t.co/ojFVxXxilw",0,0,8.266350100049749
405,"@zainabimam ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",1,1,8.935830999864265
406,Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,1,0,8.003122099908069
407,#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob,1,0,9.678130300017074
408,Yay jury duty 😒 #sarcasm,1,1,5.235709199914709
409,"i may have played a part, but i wont take sole credit ;) @Hankin57 @Chief1787",0,0,5.484599699964747
410,"@Sharm33n @DJNoreenKhan I thought it was, what I call, the wet look lol",1,0,7.974976500030607
411,A burned tongue is a lovely way to start the day #sarcasm #ouch,1,1,6.782364000100642
412,Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek,0,1,7.52957330015488
413,When ya mates dad starts poking you on Facebook #Cringe 😲😬,0,0,7.144683400169015
414,The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,1,1,8.077612899942324
415,#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,1,1,9.090338699985296
416,These refs are pissing me off. They seriously have no idea of what's going on.,0,0,6.304229999892414
417,has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,0,0,7.767592699965462
418,Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio,0,0,6.298184199957177
419,So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,1,1,8.081379399867728
420,@DarlaMiles7 then later he snuggles up to The Royals with giddy glee #Irony,1,1,7.094244400039315
421,"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not... http://t.co/mEtHUIaAtR http://t.co/CsW0rfhGZZ",1,1,7.909463100135326
422,it's International Human Rights Day #irony,1,1,6.961539400042966
423,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,1,1,8.723140300018713
424,@TheLuluLife I take it you're not in England then ; ),0,0,6.749466799898073
425,#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS,0,0,7.573830200126395
426,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,0,0,7.364686099812388
427,@houselanguage Thanks for pirating my music! :D #not,1,1,7.685494699981064
428,Welcome to the surrealist estate agency!! http://t.co/IcLOrQ0P8d,1,0,7.110710900044069
429,#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT: http://t.co/t4r61YQf6t http://t.co/UIsU74KGLV,0,0,10.21535519999452
430,The fucking car just gave up..! #car #died #not-happy,0,0,6.248750700149685
431,I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm,1,1,6.94593819999136
432,"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",0,1,7.009480900131166
433,@Mr_laddu and if Marathi man speak hindi to Chu*** samajhte hai #irony,1,1,6.490287800086662
434,Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them http://t.co/OMXl5ZPOdY #irony #capitalism,1,1,7.91434370004572
435,Tomorrow three test signature.|Thank you. |#school #sarcasm,1,1,7.708446899894625
436,"So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony",1,1,7.325028799939901
437,My babygirl has an imaginary friend it's so cute to watch her talk to it.,0,0,4.446898499969393
438,#UKArtistOnly @1071WnegRadio @ProclamationMTS @DatUrbanConnect present. #UKUntoldStory #MIXTape #GetOn #DUCMG,0,0,8.223215600010008
439,@wakkatidus1234 They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,0,0,7.107732299948111
440,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO,0,0,8.933336399961263
441,We may be some time. #Hibernot #Not http://t.co/n5z2IXabq9,1,0,6.555692700203508
442,@clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not,0,0,4.704838699894026
443,@TorontoStar: NDP to introduce bill to make OHIP public #not appropriate # confidentiality,0,0,5.898617799859494
444,Oregon marching band playing @steveaustinBSR music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,0,0,5.870999400038272
445,@lisawhybourn we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,0,0,7.672752799931914
446,Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,1,1,6.344650300219655
447,"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""",1,0,8.804824099875987
448,@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,0,0,6.92423120001331
449,Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf,0,0,6.607849800027907
450,Gotta love being lied to.... #not,1,1,6.583652600180358
451,@JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one.,1,0,8.905211299890652
452,@RosieMorse I hate you lol,1,0,7.986237899865955
453,I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,0,0,8.139937199885026
454,"Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now.",0,0,7.975132799940184
455,Sweet jeebus! MT @NWSOPC CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low http://t.co/Y4JmUbLJpa,0,0,6.704369900049642
456,Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳,1,0,6.9206960999872535
457,"We were miles apart,but you found me, now we are close enough, still apart #irony",0,1,5.635374699952081
458,Drinking a Southern Triangle IPA by @RoughDraftBrew at @yardhouse -- http://t.co/G2sIEm7ZSV,0,0,5.399305799975991
459,"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",0,1,6.726259599905461
460,@TheBravesAddict @Braves It also makes me want to post this... http://t.co/CGE2VlixTY,0,0,9.599211199907586
461,#birthcontrol #lol #wtf #whatisbirthcontrol @planb great commercial #sarcasm,1,1,6.560743500012904
462,Oh how I love working in Baltimore #not,1,1,5.947491699829698
463,Fans watch #tylerfarr in concert at @amaliearena #countrymusic #throwdown1035 #tampa http://t.co/czBbGnn3DU,0,0,6.697107800049707
464,So I'm the school nurse today. And I have a fever. #irony,1,1,8.216411399887875
465,#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid. http://t.co/WVJHuUKStc,0,0,6.70133059984073
466,"Thanks for the dick pic, really, thanks. #Sarcasm",1,1,6.328613299876452
467,@Margoandhow @imalexbeamyrnot spawn of Larry Ellison aka World's Worst Human,1,0,9.188981299987065
468,Really loves dentist appointments. #sarcasm,1,1,4.915294900070876
469,Now to write a JavaScript RegExp that allows . and ' in e-mail addresses... http://t.co/HE3NTbhTpQ,0,0,8.607825699960813
470,@emm_pearce @Napwell 3 more nights 3 more nights 😬😬😬 #londoncalling http://t.co/oZt0e541P9,0,0,6.005069100065157
471,"@Abelv03 @KWAPT A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.",1,0,9.16107439994812
472,@Adsy_1 You're a tough bugger ;p,1,0,7.496822000015527
473,I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm,1,1,6.080363899935037
474,"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony",1,1,8.31785780005157
475,http://t.co/gpnFUXyZ2f #AnalFrench #Chocolate Chocolate babe gets dicks in asshole,0,0,8.27549589984119
476,Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @PE_Tweetcher #Pearlburg mom and Jesus,1,1,8.319885300006717
477,Just entered the @bbcstrictly competition for tickets to the final! Fingers crossed @theandrewe,0,0,5.677686000009999
478,"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1",0,1,8.350112099898979
479,"@ollielocke for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas http://t.co/fP25vVmS0z",1,0,7.663005200214684
480,"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony http://t.co/BiGb5u44Eh",1,1,10.871385599952191
481,It's snowing in Chicago #whitechristmas #not,1,1,9.570510399993507
482,Oh I just love when I wake up with a migraine 😒 #not #needmeds,0,1,5.998097500065342
483,"Oh Oh mum is #not #going to be #pleased #littletike http://t.co/5Q01FsYjCW""",0,0,6.087657199939713
484,Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,0,1,5.863441900117323
485,Felicitats http://t.co/SnKpTNHwJ7 #Penedesfera #notcies,0,0,5.952258400153369
486,Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm,1,1,8.23192480020225
487,#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr,0,0,7.357301099924371
488,Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl http://t.co/ECiscYDW4X,0,0,7.236464699963108
489,@restlessduncan @SR_Duncan At least you got my joke,1,0,7.710778099950403
490,"@valb00: It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",0,0,6.822362600127235
491,"@bigedh456 thanks babe, hope you have a good one too 💕🎊🎊",0,0,5.949537800159305
492,This nigga knocced back 6 shots of Henny lastnight ! @king_macjay http://t.co/oPMLzS4OuY,0,0,8.791846500011161
493,'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out: http://t.co/4erdSJRFoW,0,0,5.634858899982646
494,#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh... http://t.co/GHhKvB2hbN,0,0,7.066443799994886
92,@RozieBreen @CllrKWakefield @tomriordan @GaryVerity @BBCLeedsif we get it right for business the trickle down fairy will do the rest #NOT,0,1,9.56599979987368
93,can you not understand that not EVERYTHING is about the President? @RBRNetwork1 @goteamslots @BrianBullinger @jtarleta53,0,0,4.639575300039724
94,When you're in the doctors waiting room and hear a baby in the back screaming her lungs out is always a reassuring feeling #not,0,1,7.581597700016573
95,"Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",1,1,6.201116800075397
96,"The last day of the year and I will be tweeting on my major highpoints of the year ...good, bad and ugly",0,0,6.897636000066996
97,MB forgot to move the elf on shelf and now 10 is asking me if Christmas is real. 😥@NannyProbss,1,0,8.200860599987209
98,"@CrizzArce happy new year, da! Thanks sobra for this year 👍👍",0,0,5.419567599892616
99,WATCH: #Megatron from #Transformers Rant About Social Media http://t.co/M9F1MWufXH #Irony,0,0,6.81353269983083
100,@playstation @sony #not #working when are we able to download games we paid in good faith? #psn start working again? http://t.co/MVSikoFvBl,0,0,6.552924900082871
101,I just wrote a 13 page paper... I was awfully tired when I was writing it and now I can't sleep. #irony,1,1,8.851366000017151
102,@CMBaseball41 happy birthday Skip! We will always love you! #Phillies #legend,0,0,5.494700700044632
103,"or a trout, or northern pike|@brownbearmike1 @RBRNetwork1 @Anan_VII @Dolphin__Man @Graves9",0,0,8.01850220002234
104,One of my favorite things to do is to make people wonder...it was completely unintentional but buying Bogs mud boots in a dress will do it,0,0,9.265419299947098
105,"Watching Sanjay, @JimPeteHoops ... Getting the start vs. Butler and liking what I see! #Minny",0,0,5.967520100064576
106,There's no better way to start the week than to get your wisdom teeth taken out at 8 am!!! #not ☺😊😳,1,1,7.29543499997817
107,The most exciting way to start a Friday: a presentation on structurally deficient bridges. #sarcasm #lobbyinglife,1,1,6.60916220000945
108,New shirt #new #shirt #im #sorry #its #just #i #literally #do #not #care #at #all http://t.co/4L8inLJg9N,1,0,7.521237100008875
109,@terry_legg @SR_Duncan @KateOnTheGo It wasn't for one person. It was a business expense.,0,0,5.941928399959579
110,HAHAHAHA!! Oops.......I'm addicted to @OneMoreJoke Tweets sooo FUNNY! You Got to follow him for #HILARIOUS #SARCASM #tweets #RT.,0,0,5.829240299994126
111,@BBCiPlayer @EndorProds @mrmichaelball absolutely loved it! Well done all involved!,0,0,4.275816899957135
112,"@lnritter_ That was the case, not the recording.So comparing the two is apple & oranges.",0,0,5.894512699916959
113,Wow...lol||Need cash in your hands today? Go to http://t.co/Mn8psbZpFH||#workfromhome #not #wun #not #mca... http://t.co/2ST4Esm0xK,1,0,8.974741599988192
114,At least I don't have to clean the floor,1,0,7.33716220012866
115,Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony,0,1,9.070753700099884
116,@RadiNabulsi Our 3 losses followed bye weeks & an FCS team. Do we get rid of those next year? #sarcasm,1,1,7.6379188999999315
117,#AskSuperwomanLIVE if you could swim in any liquid besides water what would you swim in?@IISuperwomanII |4,0,0,6.006653599906713
118,One of the most embarrassing losses @GoPittFootball Ever. #WTF,0,0,4.526456500170752
119,@ProFootballTalk untrue - its Cutler's fault,0,0,6.051605499815196
120,#Malala Yousufzai receives #NobelPeacePrize and #Pakistan ranks in top 10 dangerous countries !!! #irony,1,1,8.858959800098091
121,http://t.co/cbS3YfyKGw #Not so Ugly Christmas Sweater red with red snowflakes & sequins cardigan 1X XL http://t.co/Cy19OKfojm,1,0,9.659325000131505
122,Testing water temperatures #excitingtimes #Not,1,1,7.799518800107762
123,Waking up with your cat attacking your hand is always delightful..... #not,1,1,5.628826400032267
124,"May not have hung out with you as much as some people, but every time we did it was a blast! You... http://t.co/Ikgz8u9Fos",0,0,7.664972299942747
125,@SenWarren the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?,0,0,8.1639754998032
126,I blame my mom. Mother of the Year #sarcasm,1,1,7.27620520000346
127,Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony,0,1,7.4404710999224335
128,"@GlenjiUTLR @JoshStevo95 To be fair, you didn't use the mandatory #sarcasm hashtag :P",1,0,7.495238299947232
129,"'I like the hope Jan Ellis writes with, the precision of the prose, and also the #humour and #irony she brings.' http://t.co/mevDxiqijg",0,0,4.569087200099602
130,Girls just wanna have fun#work#not#friends#only#dance#drinks#antennagrouprocks by mariag... http://t.co/7vN6UqpvQE http://t.co/hVxMXRdktM,1,0,9.936355100013316
131,"The Bay Area storm is so big that tons of people's work was canceled today, causing me to be early to mine. #irony #stormageddon",1,1,7.413675699848682
132,@pattistanger I'm from the UK and I honestly think your a goddess! I love how you speak your mind but have a gentle side. #love #PattiKnows,0,0,6.709231399931014
133,Leaving whilst its dark is fun. #not,1,1,8.33360720006749
134,@YasminaBen1 please note #sarcasm in last tweet before you kill yourself ;) many good pros including @BalancePhysio can show you best usage,1,0,7.901744700036943
135,@rioferdy5 my mum to be back with us for Xmas 🎄,0,0,5.213254900183529
136,"@RealFrnkPhister Even though @PGA_JohnDaly's got more ex-wives than @PGATour majors, I'm happy for that washed-up mess... #Not!! #Blocked",1,1,7.2665593000128865
137,@rebeldomm Ucan MAKE MONEY #TWEETING this info w/ new app||http://t.co/Q2WB7riAvK <-News ||https://t.co/cpJZkEgNe7 http://t.co/zfGtuuH8Pj,0,0,8.826255599968135
138,Take me tooooo church #not,1,0,7.004116199910641
139,"A 'republican move' which will 'effectively rob the royals'. Kate's spending 32k on1meal, who is being robbed? #irony http://t.co/OTbeWggbTJ",1,1,9.918435500003396
140,#obama @DemocratWire announce special urgent package for #Pakistan .. supported by @GOP to enhance their fight against obscurantists. #NOT,1,1,8.427856500027701
141,@bwinter Shirota Yu and... Inoue Yoshio? He was in Mozart! apparently.,0,0,7.265322899911553
142,"Looking for quality music check> @215KKastilano hot record ""What About"" https://t.co/uORTl9eFBO",0,0,6.113158200168982
143,"how is it possible that somebody so interesting is also so, so, so boring? #irony #what",1,1,7.685419799992815
144,"@Pier1984_ Not going this time, we might have a chance! Fool me once, shame on you, fool me twice..... #fuckthat",0,0,6.01243339991197
145,@dzmilner Minky Wale tail fritter for price of a bijoux flat in Port Talbot.,1,0,8.14028360019438
146,".@ibnlive is the first to cut to ads during primetime to proudly announce that they're ""putting journalism first"". #Irony #NLprimetime",1,1,7.502563599962741
