id,text,prediction,true_label,time_taken
246,"Isn't this blaming the victim? #sarcasm RT @chronicle Every year, 600K college students are injured while drunk. http://t.co/guuGP49ZZD",1,1,14.669402299914509
247,that time when ward was mad because skye hide a secret from him #irony #skyeward #AgentsofSHIELD http://t.co/znfxzbUYVu,1,1,11.124361800029874
248,"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony http://t.co/AY20dRme0L",1,1,16.8221342000179
249,Can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores #elenawearswyou #chanelboybag #chanel... http://t.co/vmcHI7XB88,0,0,13.593542700167745
250,Watching @beckie0 trich vlogs helps me alot with my trich condition !! ☺️💕,0,0,7.962915899930522
251,Photo: Orchid Tassel Chain Mermaid Dress $39.99 Onesize Leave email for invoice http://t.co/6nrIjjJwMc,0,0,11.43370969989337
252,@GalloSays this game is pathetic. How are they losing this game?,0,0,7.367098300019279
253,bromanceshmomance: #I just checked and he has zero#ZERO#mentions asking if Louis was there#NONE#NADA#not... http://t.co/b4W8LszSwZ,1,0,11.889094000216573
254,Being a light sleeper is the best. #not,1,1,9.894731800071895
255,schools in India praying for # #peshawarattack victims #PrayForPakistan ... http://t.co/Y2cfKer1wU,0,0,9.944461300037801
256,The only company I thought would be best for the thesis is unfortunately taken already... a year ago..,0,0,7.784744099946693
257,@MyzzCryz not worried about it. Whenevs 😉,1,0,8.987716299947351
258,@lr3031 @mjgranger1 #not enough; unfortunately.,0,0,5.782269099960104
259,@IAOLLC . #please email me captainpc@me.com or contact through DM myself or @Bennolikes . #I #have #DM #Address #details #but #not#had#reply,0,0,13.60757360002026
260,@NPCole23 hahaha yeah I think so too cause you know how she loves her with all her heart 😂😂😂.... #NOT 🔫.,1,1,11.4981271000579
261,"It's really #NOT #GOOD, too have the #REPUTATION for STEALING FROM GIRLS. @HAUSOFSE7EN & Mr. MASON,..expect a call,..(;",0,0,14.832695899996907
262,"we need to stop using the words ""racist"" & ""racism"" @nicky0472 @StevenWayneOwen @TheLexZane @nobamamustgo @Anan_VII @TheOldBreed1775",0,0,10.577706399839371
263,@AmazingPhil @radiomaru Probably my favourite book. Couldn't put it down. 5Stars!,0,0,8.200143499998376
264,From what I can tell...most strippers belong right where they are #nocollegeneeded #adamsmith #specialization #strippers,0,0,12.25169420009479
265,"@Salon dualistic, as in good and evil? Right, because that doesn't apply to the real world.... #sarcasm #OrcsLive",1,1,9.057297799969092
266,"#Consensus of Absolute Hilarious #Irony – #MichaelMann to lecture on #Professional #Ethics for #Climate #Scientists? http://t.co/pD0TEMq1Z0""",1,1,16.854453699896112
267,5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal http://t.co/nYsbehzJqS,1,0,15.338265800150111
268,I may or may not have put @robertashton1 at the top of @swarm_tweets tree soon as he likes Christmas time... #Sarcasm http://t.co/OMOURvLfzt,1,1,11.545112499967217
269,"Regarding my #ATT case; I've contacted the BBB, FCC, and my States Attorney General. next... #WFAA #not #stopping",0,0,16.165327799972147
270,Acronyms because we're cool as fuck. Judge me. http://t.co/0CK2VNqIKR,1,0,10.023424800019711
271,Only a true nightshift person would understand this #nightshift #hardcore #teamwork #not #always... http://t.co/MpsXN3DJqU,0,0,8.133005500072613
272,"actually, it wasnt, it was purely economics @real_smart_guy3 @RBRNetwork1 @1_Free_Man @GodlyPghDad @Anan_VII @billvanglahn @ABPT_Rocket",0,0,9.975416700122878
273,Sunday is such a fun day to study #not #ew #saywhat,1,1,9.217235100222751
274,Reunited with my pump this morning. #yay #not 😣,0,1,8.603301599854603
275,"My dad's still gonna get me santa's gifts since it's my last year before 18, but I really don't know what to ask for... #irony",0,1,13.881861000088975
276,Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit,1,1,10.396010599797592
277,I'm really excited for next semester,0,0,4.407382600009441
278,"@MericaMcFreedom @Heritage Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions"".",1,0,13.674489199882373
279,good luck finding someone to take the other side of that bet LOL @orion99da,1,0,9.398801499977708
280,It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm,1,1,10.99783660005778
281,@LoseThosePoundz: 🙌🙌 http://t.co/ptl2nSnFFO #fitfam #fitness #health,0,0,11.559435100061819
282,GTA #San #Andreas #2 #is #not #coming #in #2015: One media has released that GTA San Andreas 2 is coming in 2015... http://t.co/pap1ZPeeRD,0,0,23.4663203000091
283,What a great way to start the day!! #Not 😠,1,1,9.63566099992022
284,@tombitt I wonder what % of that 43% agree on what a private cloud is,0,0,8.950633300002664
285,If i were to ask. I want to stay here for as long as possible..|#thinking,0,0,12.306378099834546
286,@Atlantasportguy @darrenrovell @DJFJennings Just wait till Cleveland comes again! #sarcasm,1,1,12.255196000216529
287,"'Liberated' Iraq -- 2014 One of Bloodiest Years with More than 36,000 Victims: http://t.co/GCW05uriIT Thank you, Western liberators #sarcasm",1,1,15.00371229997836
288,@KirstieMAllsopp one hope this gets a RT! #recycling #roses #holly #wreath #MerryChristmas http://t.co/ZNNZtQCvCt,0,0,11.403495399979874
289,"@SundayChants: Tag a teammate who is so bad, he runs the line every week. http://t.co/FCMmmF4h3h I'm sorry to say it's @sam__clough",1,0,12.49895799998194
290,@Elena_in_Rome easiest CL group with two rubbish teams but we won only 1 CL game - even that lucky last minute pen#not good enough#gutted,0,0,15.036178800044581
291,No one up? Okay cool #not,1,1,7.1559281998779625
292,#np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With... http://t.co/cbp85M3cBT,0,0,15.970195400062948
293,"Here we go again, thanks to all that claim to cover WVHS hoop #NOT|Highlanders beat Parkersburg 76-75 on last second shot by @alexia_paige13",1,1,14.44801489985548
294,Long day and its not going to be possible without my good friend #coffee,0,0,8.502966099884361
295,Just loveeee driving upstate in the snow #not,0,1,6.750052799936384
296,"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks",0,0,9.138499800115824
297,I love getting up at 4 30 so I can wait on other ppl! #sarcasm,1,1,9.37633110000752
298,"Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for... http://t.co/vTQxkHv6YK",0,0,15.75168629991822
299,and as much as I want to connect .. I like only the people who dont want to .. #Irony #Why oh why?,0,1,10.37744460022077
300,@oneplanetmikey I saw a leaf blowing in the breeze. You could yell at that if you wanted to?,1,0,12.496506500057876
301,@ozchrisrock hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,1,1,9.992709199897945
302,@ChristianCaple Gotta love those racially based awards! #not,1,1,7.608932199887931
303,"The best love is the kind that awakens the soul, and makes us reach for more...💖",0,0,11.623165500117466
304,clashupdate #not http://t.co/1bFOsIwnI5,1,1,9.010679700179026
305,@allkpop: Super Junior's Henry asks sasaeng fans to let him sleep|http://t.co/BhrEKEtMka http://t.co/mvzxJL04PL||Aw Henry oppa >^<,0,0,20.9621604999993
306,I have officially surrounded myself with the most amazing people 😊,0,0,5.457126999972388
307,@jthurgood1 @Cameron_Gray republicans suck more at identifying #irony than alanis morissette.,1,0,13.33509900001809
308,That's always the solution..... #not. Doesn't fix anything!,1,1,7.935598700074479
309,Name an #excuse that people use #NOT to #workout ... http://t.co/tE75PwPGbm,0,0,9.13226700015366
310,"@SteveMcKrosky @imbalaska @DaveMyFace @Clover_Joy_ @den2114 @MeyrickHarris ""left regressives"" is that not a label #irony",1,1,10.310772299999371
311,@Brice_Jones but you can't expect us to hire one in only 3 weeks. Who moves that quickly on a coaching search? #sarcasm,1,0,9.861203799955547
312,A #celebrity is a person who is known for his well-knownness. #fact #TeamFollowBack #irony,1,1,11.343088099965826
313,Is there a basketball game on today? I'm not really sure. #ESPN seems to not be promoting anything about it. #sarcasm,1,1,13.070956600131467
314,@Ed_Miliband @edballsmp @andyburnhammp We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt,1,0,15.029615900013596
315,"If you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing",1,0,12.28537549986504
316,Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms,1,0,16.436291600111872
317,#Warn them that your degree of #sarcasm depends on them in this #funny tank top! Order now at http://t.co/UYSi2qgA4S! http://t.co/yjQh8wj3ni,1,0,11.510320800123736
318,The #Gophers aren't nervous. #SammyCommentary #Gophers,0,0,8.377081000013277
319,Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist http://t.co/p7PycV1NMU,1,0,10.535027400124818
320,I am so glad that I woke up early for this office visit to have to the mother not show up! #not,1,1,9.888683299999684
321,http://t.co/aoKwVdWKcc #Science of the #GardenOfEden - #Eden #KentHovind #Christian #Jesus #Christ #c... http://t.co/qx4Ew1Q2co,0,0,18.46460529998876
322,Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner,0,0,17.007648000027984
323,50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @willbmx,0,0,13.84348369995132
324,@RailwaySloth u do really need to get a wee bit more lol,1,0,10.202855600044131
325,"@steveh603 so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen",0,0,12.265400999924168
326,@DaveNavarro @SpikeInkMaster #not sure who will take it home?,0,0,6.87314060004428
327,"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not",1,1,10.403212199918926
328,Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm,1,1,9.026347499806434
329,"@KAFosterSowell Oh, BELIEVE me. I agree totally. My tweet was pure #sarcasm. We need MORE #guns, not less. Santa is bringing me one. #2A",1,1,14.463538999902084
330,The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25,0,0,16.297112199943513
331,#Sarcasm makes you mentally stronger. Which is very effective when dealing with emotional #stress and #fustration.|#funfact #WhatIfISay,1,0,12.155375400092453
332,Also it is funny how things at work get done when I'm on my off week #sarcasm,1,1,7.856109999818727
333,@vincentlaforet is this a new/recent release?,0,0,6.147786899935454
334,When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm http://t.co/5QUSrZYBqA,1,1,13.822955199982971
335,Also it's amazing how a shower and Taco Bell can make you feel like a new person. @TacoBellProbbs,1,0,12.008924399968237
336,Visit #Tripplebeam #Music #Promotions @ http://t.co/AClm33f8HE #Michigan http://t.co/hDMt6Kpu8N,0,0,9.462980000069365
337,'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT: http://t.co/3npPprWgTh http://t.co/HNNHaANRAU,0,0,12.087248899973929
338,HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my... http://t.co/2MMjzzsayV,0,0,9.876386699965224
339,Have you lost your zing? Working too hard? Check out my latest quickie: http://t.co/LgIdZ4Itcx|#dreamagain #habitually #internetmarketnewbie,1,0,11.51203370001167
340,"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",1,0,12.953333100071177
341,I guess waking up every couple hours is cool |#not,1,1,9.13952870015055
342,#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ? http://t.co/9YaBomBF6c,0,0,11.772788900183514
343,"@Boeing, @SpaceX told to stop work under crew contracts #irony http://t.co/1Hyb70IATA",1,1,14.114764400059357
344,I need to get out of this car before I kill my dad.,0,0,9.242269800044596
345,Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,0,0,17.089377800002694
346,#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx http://t.co/9qI6RIARJN,0,0,12.451547299977392
347,Look good feel good! #not #TeamNoSleep #cantopeneyes,1,1,12.27186629991047
348,How much did it cost to build #mygov #medicare? I see this way too often... http://t.co/N0Pdpiq1RQ,0,0,12.21862730011344
349,That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,0,0,11.60835920018144
350,"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx",0,0,13.334022299852222
351,"@PoliticalAnt @emthedivine @mark3labs @elyse4design @chixenman @Morning_Joe yet in Ferguson, MO the mayor and Gov are Dems. #irony",1,1,18.83218939998187
352,Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,1,1,11.584910799982026
353,@theandrewe in hereford but can't leave bambino alone!,0,0,7.696708200033754
354,@grimmers skiing in Regents Park much #not,1,1,10.645909699844196
355,Rejoice in knowing he is now in his new place...#not easy,0,0,10.13994270004332
356,"When ""make dua for me bro"" turns into an hour long conversation",1,0,11.364576200023293
357,"@_Liam_Walker_ @TheOxfordMail A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",1,0,12.79327330016531
358,"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",1,0,14.085131499916315
359,Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,1,1,13.13274269993417
360,http://t.co/OXybfwwWb6|PAID4posting- #Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW http://t.co/PzXG42petX,0,0,16.73598750005476
361,@HayekandHockey Yeah someone with Hayek and hockey in their name calling someone racist #irony @Txrebel05,1,1,14.566641699988395
362,"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",0,0,19.93194380006753
363,@IsaJennie @deray @Nettaaaaaaaa but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,0,0,12.252654199954122
364,I love it when people ignore me. #sarcasm,1,1,9.149677000008523
365,"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",1,0,14.204869200009853
366,"@kaylakrebs5 not you, you're on pain medications 😂",1,0,9.067208199994639
367,What a great Christmas. 😅 #not,1,1,7.500262700021267
368,i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,0,0,7.842092499835417
369,"@clairebag8 yeah amazing night, I think he out till the death! I'll let u know xx",0,0,11.158429899951443
370,I wish I did better in high school,0,0,6.621714799897745
371,At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE,0,0,9.748531999997795
372,The song was 'don't cry for me Argentina' #irony,1,1,10.426031399983913
373,I liked a @YouTube video http://t.co/MNIM6Qa5BE The Ubisoft Graduate Program - Gameplay Programming,0,0,11.755240600090474
374,I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,1,0,11.038290000054985
375,"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",1,0,16.69754619989544
376,Lazying about in a hoody #WinterTimes,0,0,8.079943400109187
377,Forgot to enter #sarcasm,1,0,9.522983100032434
378,"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ",0,0,13.119887499837205
379,Long distance relationships are serious SH*t #not ayoba...,0,0,7.461024900199845
380,Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE! http://t.co/v8tWnYJJPB,0,1,10.235367799876258
381,We are MAD Gamers: http://t.co/QeupePJi6K | Follow @BlitzndizGaming #Wellington #NewZealand http://t.co/b3f83j2SAD,0,0,12.701939299935475
382,So not okay with DB's racist jokes.,0,0,8.374702300177887
383,"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI, http://t.co/hHXQv23u65",0,0,19.424105300102383
384,@Metri_HennyKing u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,1,1,14.595798800000921
385,"The feeling you get, when you just wanna flip the table and screw the finals.",0,0,8.874291899846867
386,They working me so hard tonite,0,0,7.07957709999755
387,@francescapinder @girlposts this vine won't come up 😫😫😫,0,0,7.718017200008035
388,#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully... http://t.co/Jbb0PJtWJy,0,0,16.27848260011524
389,Jeez I wish the government paid for my food. #not #EBTbitches,1,1,11.487846300005913
390,"Hey @Enasni, some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",1,0,10.206325400155038
391,Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,1,1,10.837735200067982
392,"when you refer to yourself in the plural, you'll get that @RBRNetwork1 @billvanglahn @HondoLane @Dolphin__Man @jus1314tin @SpringThunder",0,0,10.294704800006002
393,That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @YouTube,1,1,13.398859000066295
394,Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,0,1,10.0020815001335
395,Perfect time to get sick 😢 #not,0,1,7.714240800123662
396,I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,0,0,10.86335220001638
397,Merry Christmas to all my friends and family... Santa just finished at my house!! http://t.co/0wD2HH7JpS,0,0,9.728103799978271
398,http://t.co/9OaDmAo6uY <-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@ http://t.co/SgHR1XvKbd,0,0,18.86555240000598
399,I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,1,0,12.519999499898404
400,Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx,0,0,11.029236400034279
401,You've set yourself some target to achieve there like love #hot or #not http://t.co/IbXXkKRsto,1,0,9.190750200068578
402,"Change is a Process, ||#Not an Event dafuq you thinking",1,0,9.434739199932665
403,My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,1,1,10.056472400203347
404,"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your... http://t.co/ojFVxXxilw",0,0,12.062120799906552
405,"@zainabimam ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",1,1,16.855801800033078
406,Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,1,0,11.358298699837178
407,#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob,1,0,13.500697399955243
408,Yay jury duty 😒 #sarcasm,1,1,4.968501999974251
409,"i may have played a part, but i wont take sole credit ;) @Hankin57 @Chief1787",0,0,8.759406799916178
410,"@Sharm33n @DJNoreenKhan I thought it was, what I call, the wet look lol",0,0,8.948390399804339
411,A burned tongue is a lovely way to start the day #sarcasm #ouch,1,1,7.528348899912089
412,Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek,1,1,13.604116499889642
413,When ya mates dad starts poking you on Facebook #Cringe 😲😬,1,0,12.444932000013068
414,The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,1,1,12.899248899891973
415,#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,1,1,13.906433100113645
416,These refs are pissing me off. They seriously have no idea of what's going on.,0,0,8.73849150002934
417,has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,0,0,12.3043931000866
418,Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio,0,0,16.079794199904427
419,So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,0,1,10.7205368001014
420,@DarlaMiles7 then later he snuggles up to The Royals with giddy glee #Irony,1,1,10.49311379995197
421,"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not... http://t.co/mEtHUIaAtR http://t.co/CsW0rfhGZZ",1,1,11.671349900076166
422,it's International Human Rights Day #irony,1,1,11.463836899958551
423,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,1,1,18.51808670000173
424,@TheLuluLife I take it you're not in England then ; ),0,0,9.071128700161353
425,#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS,0,0,11.28962520021014
426,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,0,0,10.786864900030196
427,@houselanguage Thanks for pirating my music! :D #not,1,1,9.35111330007203
428,Welcome to the surrealist estate agency!! http://t.co/IcLOrQ0P8d,1,0,9.44883880019188
429,#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT: http://t.co/t4r61YQf6t http://t.co/UIsU74KGLV,1,0,14.897427699994296
430,The fucking car just gave up..! #car #died #not-happy,0,0,9.86083919997327
431,I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm,1,1,9.98755110008642
432,"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",1,1,10.157212400110438
433,@Mr_laddu and if Marathi man speak hindi to Chu*** samajhte hai #irony,1,1,16.87130149989389
434,Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them http://t.co/OMXl5ZPOdY #irony #capitalism,1,1,15.47207670006901
435,Tomorrow three test signature.|Thank you. |#school #sarcasm,1,1,10.232582099968567
436,"So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony",1,1,12.378624000120908
437,My babygirl has an imaginary friend it's so cute to watch her talk to it.,0,0,9.12381390016526
438,#UKArtistOnly @1071WnegRadio @ProclamationMTS @DatUrbanConnect present. #UKUntoldStory #MIXTape #GetOn #DUCMG,0,0,10.023536500055343
439,@wakkatidus1234 They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,0,0,11.722064800094813
440,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO,0,0,9.92946880008094
441,We may be some time. #Hibernot #Not http://t.co/n5z2IXabq9,1,0,9.289460900006816
442,@clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not,0,0,8.946323199896142
443,@TorontoStar: NDP to introduce bill to make OHIP public #not appropriate # confidentiality,0,0,8.730101099936292
444,Oregon marching band playing @steveaustinBSR music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,0,0,10.49578300002031
445,@lisawhybourn we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,0,0,10.024076800094917
446,Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,1,1,8.168133500032127
447,"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""",0,0,23.462537600193173
448,@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,0,0,11.82461900007911
449,Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf,0,0,12.002742599928752
450,Gotta love being lied to.... #not,1,1,9.641670800046995
451,@JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one.,1,0,12.435444900067523
452,@RosieMorse I hate you lol,1,0,7.826785600045696
453,I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,0,0,12.623166400007904
